,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cameroon,CMR,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,0,0,0,0,0,0,0,0,0.320512821,0.261469899,0.082961734,0,0.016541733,0.011396723,0.18487628,0.040413513,0.013067026,0.006413902,0.029089924,0.119285419,0.089226191,0.122151227,0.012604563,0.006361203,0.006406672,0.037553518,0.063753083,0.498498811,0.360747299,1.166106361,0.069984462,0.559244435,0.57356117,2.70720696,0.608832845,0.856238709,0.41353961,0.740611906,0.795575694,0.737601117,0.228190101,0.28995931,0.275047884,1.334136869,0.136412442,0.034835081,0.123652596,0.284300625,0.08539933,0.192271185,0.157044047,0.779027884,0.266923499,0.186229943,0.112891565,0.093182521,
Cameroon,CMR,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336268046,0.174740074,0.666203817,0.495651882,1.004780504,1.035824192,0.563241243,1.054418,0.479013543,0.58517399,0.737764214,0.698368958,0.550578006,0.732654548,0.858553724,0.979942196,
Cameroon,CMR,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,0,0,0,0,0,0,0.762195122,1.509134234,0.480769231,0.352061276,0.058332469,0.039554451,0.004788396,0.468893731,0.020168321,0.00714493,0.419510045,1.049456885,0.240618813,0.270403864,0.22053475,0.022633904,0.024808981,0.4732377,0.038440034,0.000929543,0.015811777,0.009900672,0.055809729,1.032116893,1.892843998,1.024136106,0.17695409,0.335401556,1.321919705,3.250239461,4.383829297,6.338077764,3.530741195,4.39496211,7.305302566,7.193206354,5.178847458,5.383948343,5.621006114,3.02228134,5.12315079,3.811910674,9.015814615,10.79917952,11.3769044,11.9396785,17.78569173,9.128692093,16.80201214,21.42858659,
Cameroon,CMR,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2.167182663,2.962206333,0,2.803738318,1.04,1.603375527,4.268292683,3.971405878,2.564102564,1.416831964,0.922517197,0.423867449,0.922854581,1.557280742,0.839296294,0.926608168,1.796813596,1.280784948,0.402118047,0.717127317,0.534995611,0.560099302,0.483775127,0.811546211,0.182104805,0.536903768,1.64568971,1.1743434,0.898472978,3.479746286,2.62351079,4.268533911,3.486529318,4.93217638,4.261035097,5.116820448,5.939741687,8.895641564,6.096201463,8.357957243,9.345752845,10.10372071,9.572952619,9.797474871,8.365628438,5.660277671,6.689057377,6.34864785,10.9302657,13.78833916,16.90993069,19.38699169,21.65549679,16.25711408,28.79848253,40.27211745,
Cameroon,CMR,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,90.60887513,89.88764045,89.78174603,92.69328802,90.4,91.13924051,86.20426829,87.60921366,83.97435897,84.41570709,86.15057555,83.07069504,85.12506421,85.80158306,83.67647491,73.46886373,77.77123343,82.88956259,84.39463492,87.90840224,89.92076656,89.21584301,89.52560827,84.85003239,86.43309493,85.02488386,76.59591424,76.67030516,84.59333171,60.19154953,86.86975456,86.07405207,81.89628271,84.29246181,81.98193905,82.9450635,82.3105172,80.44380468,81.6480985,80.85403026,77.51058935,78.43075612,77.60327413,73.75606405,81.06843595,82.10253258,83.05733999,81.22828672,76.13119932,68.38646136,65.60335801,56.50710947,57.45694639,66.51242531,60.55995957,46.46649154,
Cameroon,CMR,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,97000000,98000000,103000000,134809000,124916000,144446000,131305000,121384000,189275000,225185000,226064000,206998000,220887000,352866000,477883000,447227000,510879000,704102000,802429000,1131570000,1384000000,1105000000,1064000000,976000000,886000000,722000000,782000000,806000000,927000000,1682000000,2002000000,1834000000,1840000000,1883000000,1486000000,1651000000,1768000000,1860000000,1671000000,1601000000,1833000000,1749000000,1802000000,2282560206,2476762000,2861244663,3576420000,4230114715,5240985000,3552181000,3878433000,4517028000,4274015000,4515183000,5173504000,4190351000,3306066000
Cameroon,CMR,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2.167182663,2.962206333,0,2.803738318,1.04,1.603375527,3.277439024,2.779984114,1.388888889,0.940261212,0.925541844,0.436563939,0.998162997,1.019735325,0.548326239,0.879049724,1.308652907,0.180729503,0.096046905,0.177911241,0.254663406,0.407769537,0.411548981,0.489095912,0.139879011,0.530768788,1.333754981,0.577085391,0.229605045,0.697650463,0.525427386,2.570369889,2.573635072,1.560425746,2.134094243,0.480861331,0.763313224,0.834663717,0.898230623,0.997877202,0.958137809,1.294168674,1.499456215,1.554535167,0.883893971,1.05983777,0.579044921,0.774099381,0.680671482,0.917323659,0.840329246,0.786812843,0.775245729,0.571468853,0.553728551,1.015053116,
Cameroon,CMR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,21.16691044,19.03073024,15.32734437,17.3867667,16.19848661,14.99903419,11.76486514,11.02481605,10.88935891,9.326271233,9.950982731,7.011957751,5.230431556,7.556622627,5.914916557,4.39206869,2.411447792,5.033619484,1.880141184,,1.774516953,,,,8.25634601,8.552115441,,11.43931372,6.878977394,,,,,8.365625644,6.365072233,5.739267573,,,5.591910067,5.374322415,4.324370575,4.158270936,5.061878038,4.748244773,4.905073214,4.932689798,10.08652057,5.423193303,2.961941129,5.211920498,1.595442371,1.798802511,3.211104936,3.553998574,
Cameroon,CMR,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,4.161684665,2.963686856,2.720789594,4.961476694,2.768615166,2.683374687,8.237163016,7.526679916,14.09763671,9.717591841,9.924195985,9.117719798,8.875275399,10.57206836,9.693085641,4.489440027,4.001180828,5.927871295,3.760437492,,7.504665469,,,,16.54587845,18.28230391,,15.17729049,8.521929515,,,,,7.917894152,8.006592898,8.196064014,,,3.261079756,3.760986089,5.226506354,5.158425752,3.520446552,2.840368162,3.265345577,9.104585902,23.38369475,17.79406346,7.536951192,21.23438079,9.261871575,11.00699987,10.53421854,8.903840315,
Cameroon,CMR,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,6.709865115,5.55330178,5.960226448,5.942383476,4.916430148,6.627672761,5.1093107,7.816494484,7.923332033,7.054708639,6.76068524,0.368251978,8.175453048,9.402049547,4.172250514,3.929618768,9.130688448,5.48744892,7.175332727,2.800051051,2.250070555,2.297767171,1.879471281,2.545971993,5.95775003,1.285804358,6.311136889,4.718724249,5.931091258,1.725647357,3.477130391,4.263080938,5.307509306,3.976250303,2.73940178,5.227379159,5.471664365,5.490384014,5.578694198,
Cameroon,CMR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003554656,0.019450112,0.02071594,0.027143819,0.031698235,0.035067627,0.017419822,0.016976135,0.064375663,0.105745919,0.021459673,0.043136585,0.022488566,0.029461999,0.028774268,0.025024581,
Cameroon,CMR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.034514558,0.007530421,0.015211717,0.055865216,0.020136667,0.022201972,0.013153464,0.032958272,0.040597289,0.047479996,0.184740542,0.168892498,0.215723273,0.318887734,0.388122286,0.069755585,3.263936026,23.59723007,30.67319511,,46.96377112,,,,9.904664334,17.50682355,,18.01979961,49.86368781,,,,,29.16418287,36.15257872,33.14554394,,,54.1507367,51.90256114,49.18710884,48.8123397,46.68503623,56.86534506,61.61078082,58.68062171,1.247116831,0.947430673,49.54819465,0.552257811,55.61147342,54.65477445,54.38476894,44.64768749,
Cameroon,CMR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,58.98496602,62.00019923,63.84948888,59.65323066,62.10895874,65.74995647,69.34994585,65.68682949,74.95444618,64.34690289,63.19662798,62.38702714,69.63006181,66.86856914,64.70378409,72.84916012,74.24722598,52.7674832,47.9550041,,32.86558925,,,,52.48140746,40.13595812,,35.5068618,20.42246014,,,,,27.03738117,24.28665191,22.36853001,,,14.94085377,16.79743011,20.59668131,19.68496294,18.76196532,14.66435869,12.01748819,11.54420383,32.28548316,47.82603711,24.43145556,40.08321197,17.15611896,16.59813149,17.49241576,26.023111,
Cameroon,CMR,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,15.52383009,15.82102483,18.05775987,17.57372643,18.7764505,16.24137837,10.34482182,15.39767898,29.16164152,16.54643245,16.68991095,21.13745124,15.98213545,14.67771573,19.29097094,18.18250342,16.06827808,12.62702462,15.69905561,,10.84575184,,,,12.71144505,15.49573997,,18.99872106,14.28757294,,,,,27.5148773,25.18890434,30.5505061,,,9.099965211,21.25017601,10.01964135,9.680519352,12.03798273,19.29015567,16.59054383,14.27184686,30.79854065,26.56505719,14.79536028,31.55574818,15.67631276,15.92283703,14.31106023,16.86441904,
Cameroon,CMR,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,58.591574,58.08455598,33.78707968,41.29351848,46.95434109,44.83132618,49.01950706,51.93407102,57.54689454,85.52714522,125.4937942,100.4663032,112.1204116,110.5929794,96.88795599,94.04919118,102.6451492,108.8080113,131.6419103,127.5373758,100,100.4113126,96.70570814,111.5364403,100.3339594,93.50032855,100.6559514,108.7174206,106.6858279,84.81928165,75.14365805,71.54712713,71.14845973,77.62761418,90.07634692,85.22388614,
Cameroon,CMR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,80.20833333,70.85714286,114.5251397,88,80.39215686,77.20588235,101.9607843,89.65517241,84.67741935,66.43835616,81.25,102.5862069,64.45783133,74,84.74576271,90.4,82.25806452,87.06896552,83.48623853,70.27027027,100,97.92874778,104.2393284,106.7896611,115.7739988,127.5392288,134.8627359,134.7885667,144.4909229,137.3350225,154.8274166,165.7525108,159.006564,156.7226207,158.6808248,141.3388619,
Cameroon,CMR,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,14.1783029,14.96312986,15.27821113,11.73933553,9.933226357,9.706583381,14.01604178,15.46964836,14.7965755,22.17051843,24.30864116,32.40135374,32.75487376,27.45345649,37.16546946,25.71513961,31.13401055,12.25168064,21.71612797,12.96900075,14.82923093,19.76837014,21.42200915,20.42414118,14.39402698,13.2708127,14.5401452,22.29616587,24.72135986,28.9195962,21.40897037,15.80581472,20.43657051,10.83667653,27.09613595,25.04079571,24.49940225,24.34889765,26.55237794,
Cameroon,CMR,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,53.43447905,47.93732077,44.83515341,39.81400364,39.23339717,35.06328594,32.04849841,31.44817509,33.96570447,45.49031855,31.79653823,32.67440966,31.26877597,45.25905614,32.01004386,33.20809495,25.51767923,45.25266259,35.39720592,22.5934182,25.60175038,32.62357637,34.10879891,22.20754629,25.42138119,21.33560133,29.99121314,26.46232096,32.54268698,31.75471928,38.22425313,30.98697087,29.21323591,35.92497586,45.58880541,43.89163598,39.95822723,40.24527175,42.33686206,
Cameroon,CMR,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,303158967,432694280.1,451999138.7,702339607.4,710959287.9,740521514.7,703421388.1,720460459,881376905.9,924616059.7,1003471916,872994980.6,980852223.9,1017979600,1115250957,884878184.1,723118147.7,476905188.4,484705525.3,1033835573,918988087.1,810242498.8,707852549,1004038513,1112739225,1284862061,1177420390,1449214489,1436310439,1426347499,1719157325,2595760067,1901829040,1716681701,1951555690,2066996886,2499811296,2586709792,2140165786,
Cameroon,CMR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,23.80504834,28.99426465,32.5325013,42.92068199,45.61312697,48.85345607,49.20350681,48.13061847,45.41253125,24.10056215,38.09271172,30.90146912,31.49888143,20.07143888,27.09935796,34.08334045,37.30220746,35.75043432,35.6534678,61.50770023,55.74861126,39.13057213,38.28995728,53.49290678,56.71048733,63.2273805,47.57940434,43.96811381,34.76850825,33.19272803,34.2483327,46.77059003,42.51275253,46.14076377,19.18429577,23.59366146,29.09643742,28.58751372,23.69726655,
Cameroon,CMR,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,107.6308452,95.85128038,81.30902236,82.21917292,74.69145533,77.33525799,114.4385027,117.7338523,85.54071869,84.69505112,94.03232266,78.80157436,78.1077105,73.99960657,72.77039954,80.8153206,82.70258414,91.59968365,100.7663922,88.83619062,100,124.8290023,125.7726341,145.8180689,162.1902822,184.3452059,212.3488266,313.8589355,383.2596144,299.3814673,345.9949219,458.3623231,439.1303663,448.1751442,510.8559517,434.1428835,
Cameroon,CMR,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,0.832342449,1.049317943,0,11.49212234,7.068965517,6.315007429,4.347826087,4.519774011,7.822757112,8.700626321,8.513381181,8.727869903,8.469047855,8.350909688,8.122435724,7.290828271,7.173798811,8.41740556,9.091743892,6.633847956,10.16143174,8.439310383,3.695031236,5.749535717,4.531594648,6.425291137,4.952305523,4.095516048,6.168427674,6.561299899,6.76937541,6.298295365,5.319159305,8.121400141,8.619200643,19.2402319,21.04462055,20.10648964,15.26000757,20.99222291,28.7540201,23.20626902,19.23620766,19.29178132,17.19805644,18.16126935,20.13259591,19.56805423,19.38318413,18.44103001,30.51558085,29.58901823,28.37817003,24.26899367,20.20246494,22.84705109,
Cameroon,CMR,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,84100000,95300000,101800000,107900000,116000000,134600000,131100000,177000000,182800000,206284000,242019000,249660000,303210000,334730000,437258000,598862000,608980000,785634000,1045432000,1277117000,1616101000,1436160000,1210301000,1268085000,1121614000,1144343074,1525229000,1717659000,1280556438,1273330000,1554863620,1345012953,1162835825,881080714.7,717429343.6,1199461282,1226510097,1360235886,1494667934,1317573727,1490100216,1850880939,1805750725,1789677942,2243100959,2524884979,2918210257,3618928788,4349146051,3932780427,5053218989,6799812752,6506197744,6648276235,7923752627,7258312749,
Cameroon,CMR,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,15.10107015,16.36935992,28.38899804,4.819277108,8.793103448,6.983655275,6.788710908,6.214689266,4.048140044,4.047817572,4.186448171,4.053512777,3.43590251,3.66295223,5.310137264,5.580417525,5.461098887,4.533026829,5.379402965,5.155596551,6.14404669,5.118928253,7.460623432,7.59870198,8.127038357,6.030822233,5.180730238,5.771227001,8.081067643,7.680020105,6.836698275,5.964378692,16.13551965,5.954170329,9.655553317,14.46161656,7.621958955,9.102559576,9.380209629,6.743965025,9.369356317,8.312775908,5.167049346,5.641585093,0.875044694,0.964231428,1.096699714,0.86695075,0.956923795,0.56676606,3.10315012,2.737933566,3.585823118,2.422771054,0.068483943,0.056916841,
Cameroon,CMR,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,0.832342449,1.049317943,0,11.49212234,7.068965517,6.315007429,4.347826087,4.519774011,7.822757112,8.700626321,8.513381181,8.727869903,8.469047855,8.350909688,8.122435724,7.290828271,7.173798811,8.41740556,9.091743892,6.633847956,10.16143174,8.439310383,3.695031236,5.749535717,4.531594648,6.425291137,4.952305523,4.095516048,6.168427674,6.561299899,6.76937541,6.298295365,5.319159305,8.121400141,8.619200643,19.2402319,21.04462055,20.10648964,15.26000757,20.99222291,28.7540201,23.20626902,19.23620766,19.29178132,17.19805644,18.16126935,20.13259591,19.56805423,19.38318413,18.44103001,30.51558085,29.58901823,28.37817003,24.26899367,20.20246494,22.84705109,
Cameroon,CMR,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,0,0,0,0.556070436,0,0.59435364,0.610221205,0.395480226,0.054704595,0.436291714,0.571442738,0.457822639,0.412585337,1.010964061,0.697986086,0.399591225,0.458307334,1.298059911,0.586838742,1.215315433,1.92061016,0.676735183,0.235148116,0.840401077,0.94934621,0.351676396,0.198855385,2.175868435,1.70236753,1.678433713,2.942128302,1.453209501,1.100089996,1.09944727,3.568236593,2.133089698,2.065907585,1.860622717,1.491525116,2.058235098,1.077936424,1.259906822,1.538532652,1.92884162,1.715176688,3.531929925,4.911000503,4.530693492,4.502999611,2.737445418,3.059675019,3.29026335,4.214521929,5.267357554,3.45116146,3.571058685,
Cameroon,CMR,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,3.567181926,3.462749213,0,1.575532901,1.465517241,1.783060921,2.135774218,1.86440678,0.820568928,1.045645809,0.450791054,0.344468477,0.504600772,1.113434709,0.966020061,0.486422581,0.378994384,0.2810469,0.325320059,0.367076783,0.227646663,0.252339572,0.329091689,0.070815442,0.018544704,0.626326324,0.605482849,1.35119951,1.191893238,1.116285645,1.421103482,1.134051593,1.604974772,2.033756999,2.435981121,1.597604178,1.365105575,1.305660377,1.147108922,1.029918802,0.939376916,0.861607041,1.157054302,1.339688181,0.834734946,0.808424405,0.902390053,0.956988199,1.33093467,1.714557111,1.573361151,2.233159096,1.793355021,1.80402819,1.767028697,1.802318995,
Cameroon,CMR,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,0,0.104931794,0,1.297497683,0.948275862,1.040118871,0.228832952,0.451977401,0.10940919,0.107618623,0.088009619,0.223503965,0.101579763,0.172975234,0.048941357,0.774301926,0.3482873,0.459501498,0.517776383,0.441463077,0.473794645,1.258982286,0.598446172,0.601931259,0.683657658,0.552995571,0.885637501,1.503383384,1.781285231,2.554326058,1.821261277,3.008939584,0,1.367595365,1.415946977,1.568207594,1.801174326,1.154639077,1.409418654,1.090937331,0.8526594,0.94975777,2.070239287,2.410932256,2.192889505,4.632985408,4.702650378,4.330570467,4.079287362,3.726018555,3.069253708,4.31896582,2.9195393,3.364034937,1.898461873,2.09632769,
Cameroon,CMR,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.813338662,1.694027051,2.215419197,2.487473738,1.73875443,1.556713593,1.532094834,1.865934054,2.132720502,2.256004962,1.578551455,1.953763204,2.457012084,2.114402511,2.304059146,1.785125949,
Cameroon,CMR,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,0.951248514,0.839454355,0,0.46339203,0,0.371471025,0.610221205,0.564971751,0.382932166,0.785809854,0.811506535,0.951694304,1.089014215,2.57192364,2.760841425,1.101422364,2.405497717,1.735922834,3.223452123,2.194160754,2.176472881,2.311232732,1.945053338,1.849323981,0.925897858,1.417792725,1.217325398,1.23540237,1.350777378,1.514061555,1.552678388,1.983206654,0.894432297,3.834638,2.889385418,2.306295714,2.415431989,3.120938917,3.410026514,4.006760113,3.916426935,4.536151011,6.271736609,8.005841634,7.988807456,11.36484658,10.91886033,12.3325047,14.0618932,16.04853983,16.01213668,17.76850849,15.99345223,20.70429529,30.91924886,31.62463974,
Cameroon,CMR,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,4.51843044,4.407135362,0,3.892493049,2.413793103,3.789004458,3.58504958,3.333333333,1.36761488,2.393302437,1.991992364,2.030761836,2.122621286,4.883936307,4.490712577,2.775430734,3.593714079,3.785859573,4.663526657,4.30446075,4.890164662,4.728929924,3.362386712,3.598260369,2.772789926,3.270707186,3.21643504,6.317784846,6.165805824,7.032269718,7.951659807,7.981583193,3.816526041,8.770326547,10.58696525,7.998543535,7.915540371,8.200746267,9.613033606,10.16901516,8.599738337,9.301449694,13.25298205,16.17277743,14.47036303,21.89489991,22.9669961,24.01669091,26.10783535,26.48256588,25.29297801,29.56465996,27.37788057,33.25411848,40.33996004,40.87947106,
Cameroon,CMR,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,79.54815696,78.17418678,71.61100196,79.79610751,81.72413793,82.91233284,85.27841342,85.93220339,86.76148796,84.85825367,85.30817828,85.18785548,85.97242835,83.10220177,82.07671443,84.35332347,83.77138822,83.26370804,80.86532649,83.90609474,78.80435691,81.71283144,85.48195862,83.05350193,84.56857707,84.27317944,86.6505292,83.8154721,79.58469886,78.72641028,78.44226651,79.75574275,74.728795,77.15410298,71.13828079,58.299608,63.41788012,62.59020452,65.74674919,62.0947969,53.27688524,59.17950538,62.34376095,58.89385616,67.45653584,58.97959931,55.80370828,55.54830411,53.55205673,54.50963805,41.08829101,38.10838824,40.65812628,40.05411679,39.38909108,36.21656102,
Cameroon,CMR,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,84000000,96000000,102000000,127849000,115899000,133723000,130726000,177353000,187602000,204359000,242124000,250614000,303295000,333514000,436662000,599157000,613342000,735182000,1055600000,1275150000,1602000000,1427000000,1211000000,1224000000,1112000000,1151000000,1704000000,1723000000,1274000000,1261000000,1400000000,1173000000,1163000000,1102000000,1083000000,1199000000,1227000000,1359000000,1495000000,1318000000,1489000000,1852000000,1866000000,2163400366,2406303000,2735000000,3150470000,4656503629,5686153000,4441712000,5133283000,6800399000,6515068000,6649425000,7579212000,6041965000,6544651000
Cameroon,CMR,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,3.567181926,3.462749213,0,1.482854495,1.465517241,1.708766716,1.906941266,1.581920904,0.929978118,0.941420566,0.437568951,0.344067932,0.451172455,0.596600245,0.795182707,0.416289563,0.271765904,0.444481782,0.32579833,0.372792782,0.248808707,0.315842246,0.135833978,0.102516787,0.061251019,0.895918959,1.163759671,1.878952691,2.179019951,1.929821806,1.82598569,1.873043148,1.604974772,3.270284461,3.604890541,3.013149962,2.084714644,1.803438672,1.760185624,1.709628231,1.997896157,2.535586434,3.078782179,2.805553245,2.379684648,2.474976646,2.67033455,2.691315491,3.038689227,3.268003634,4.13038333,4.656602044,3.763107764,3.426611001,3.315466367,3.555590668,
Cameroon,CMR,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,1.320684625,1.47331917,2.085029002,2.111434634,2.860790503,3.345609498,1.542242468,0.768665788,1.995910932,0.967885206,0.843460672,0.951649842,0.960566875,1.201322212,1.15736948,1.266180972,1.222829148,1.608778761,1.234631078,,1.517990791,,,,1.247330007,1.455877784,,1.426501788,1.494872777,,,,,1.864703903,1.344220796,1.41178376,1.387910799,1.416950874,1.109904874,1.103972438,1.451246873,1.180187792,1.300207014,1.041927108,1.003095608,1.225388029,1.026209764,1.155393377,0.843111779,1.200590073,0.794388812,0.770638263,0.925799518,0.934271527,
Cameroon,CMR,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,70.66350954,75.45476173,74.84087053,78.76583379,78.35713844,77.68802578,75.95991507,79.9217971,126.3197584,78.6080675,80.56475203,79.11857196,74.71433196,77.02288352,78.63420992,76.72363439,81.33830172,77.08583665,78.03645772,,84.58604751,,,,80.26568851,81.49025127,,79.55649611,78.0029268,,,,,75.63579392,66.724431,67.11319009,68.92813787,61.34992244,55.92084725,63.88594351,64.51665912,61.66901965,60.91874147,50.46345844,48.53427975,71.26448675,70.30764285,66.25921753,52.42608625,68.76138443,47.94556449,51.585541,52.29049032,57.36088526,
Cameroon,CMR,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,8.58216971,8.105284719,7.354134165,5.52597884,5.220249495,6.376674612,4.731952994,4.951558083,5.825188777,8.238600874,5.802108893,4.022767479,4.47746884,7.216048492,3.725128727,6.993424985,6.046102754,6.745222449,7.233198314,2.929880833,3.820407424,8.47748136,6.179234655,3.875405749,3.474104512,2.166205471,7.889237314,7.273399356,7.967444906,6.132956479,6.118443809,6.436624383,7.837441048,7.097583839,8.130762874,7.473906855,6.445933097,6.818316877,7.413493443,
Cameroon,CMR,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.797116114,2.753447141,2.855208012,4.302302452,4.211890196,3.276295986,2.606270113,2.397718114,4.01680087,3.754858095,2.555165091,2.775395552,2.706195552,3.65036512,4.206837465,3.395966749,
Cameroon,CMR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,6.950342165,6.622024951,6.437835333,4.981336649,5.385365496,5.643544724,6.180597986,5.759928747,11.82514902,6.143153268,5.963098879,6.392817022,9.701575925,10.05515101,8.947568326,8.992689198,7.1749396,10.78718639,11.65205888,,3.644068714,,,,1.64553515,1.37417054,,1.416634084,1.501153265,,,,,2.530929401,15.72731948,13.87931461,12.16543429,15.78008939,23.19600405,18.38830824,14.75178787,11.62804817,17.8028148,30.8812668,30.81937964,4.116798208,2.92305064,3.546189038,27.45403018,2.997073994,30.38219727,23.52158492,28.02920698,20.24876473,
Cameroon,CMR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,18.54370217,14.26175705,14.83544524,12.49407672,11.91119911,12.17758906,14.56301069,11.90578224,19.69769098,13.54139734,12.05401091,12.91372654,14.05124313,10.95146149,9.807814514,12.12276353,9.555830801,9.940196871,8.613002349,,9.706836161,,,,15.4185893,14.67377152,,16.25279066,18.53692046,,,,,17.44092172,13.73072526,15.67731104,15.42213684,18.93118499,18.15882394,15.46456146,18.0566316,17.60734002,18.31556398,17.34749909,17.95586666,21.34710142,23.78551116,26.82716739,17.69995069,25.0969955,19.38124959,22.27464053,17.39413457,19.8726848,
Cameroon,CMR,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,1.254227335,1.338696542,1.604587131,1.307750946,0.45295899,0.298756117,0.40014272,0.329193548,0.826682916,0.406733058,0.383954565,0.347580482,0.370018216,0.613099411,0.327801713,0.313416699,0.448386824,0.467586132,0.360736569,,0.502368671,,,,0.401558929,0.307835345,,0.350531483,0.455971442,,,,,2.516368485,2.450501476,1.911556513,2.067600871,2.070513949,1.56005814,1.142579083,1.172091688,1.639042487,1.651979276,0.258630742,1.666889969,2.04351401,1.940786379,2.211233892,1.574754335,1.923254179,1.447828119,1.474793307,1.347464442,1.522134532,
Cameroon,CMR,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25,17.11,,,,,,13.51,14.46,13.84,13.84,13.83,13.37,16.14,15.23,11.88,13.97,9.65,9.95,15.16,16.11,,
Cameroon,CMR,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25,17.04,,,,,,13.51,14.46,13.84,13.84,13.83,13.37,16.14,15.23,11.88,13.97,9.39,9.53,15.16,16.11,,
